author_adjlist,author_metis,verified,activity,defaultprofile,userurl,hashtag,tweeturl,mentions,media,retweets
5849775       ,3913        ,0       ,1       ,0             ,1      ,0      ,0       ,0       ,0    ,0
7028851       ,3595        ,0       ,0       ,0             ,0      ,1      ,1       ,0       ,1    ,0
2522489       ,506         ,0       ,0       ,0             ,1      ,1      ,1       ,0       ,0    ,0
1427380       ,4224        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,1    ,0
8437691       ,7041        ,1       ,1       ,0             ,1      ,0      ,0       ,1       ,0    ,3
8437691       ,7041        ,1       ,1       ,0             ,1      ,0      ,0       ,1       ,0    ,1
8437691       ,7041        ,1       ,1       ,0             ,1      ,0      ,0       ,1       ,0    ,1
8437691       ,7041        ,1       ,1       ,0             ,1      ,0      ,0       ,1       ,0    ,1
8437691       ,7041        ,1       ,1       ,0             ,1      ,0      ,0       ,1       ,0    ,0
2519679       ,311         ,0       ,1       ,1             ,0      ,1      ,0       ,1       ,0    ,0
8437691       ,7041        ,1       ,1       ,0             ,1      ,0      ,0       ,1       ,0    ,3
8437691       ,7041        ,1       ,1       ,0             ,1      ,0      ,0       ,1       ,0    ,1
8437691       ,7041        ,1       ,1       ,0             ,1      ,0      ,0       ,1       ,0    ,1
8437691       ,7041        ,1       ,1       ,0             ,1      ,0      ,0       ,1       ,0    ,1
1427380       ,4224        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,1    ,0
5295730       ,5583        ,0       ,1       ,0             ,1      ,0      ,1       ,0       ,0    ,0
8052865       ,3155        ,0       ,1       ,0             ,0      ,1      ,0       ,0       ,0    ,0
4449242       ,2905        ,0       ,0       ,0             ,1      ,0      ,1       ,0       ,0    ,0
9199286       ,4336        ,0       ,0       ,0             ,1      ,0      ,0       ,0       ,0    ,66
4515113       ,744         ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,7
1497606       ,6428        ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,1    ,2
285360        ,1016        ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,0    ,0
6873352       ,2749        ,0       ,0       ,0             ,1      ,0      ,1       ,1       ,0    ,0
6606519       ,1975        ,0       ,1       ,0             ,0      ,1      ,1       ,0       ,0    ,0
5495550       ,4155        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
9042606       ,317         ,0       ,1       ,1             ,0      ,1      ,0       ,1       ,0    ,0
9228249       ,4154        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,1    ,0
7668808       ,3224        ,0       ,1       ,1             ,0      ,1      ,0       ,1       ,0    ,1
4382274       ,1307        ,0       ,0       ,1             ,1      ,1      ,1       ,0       ,1    ,0
4382274       ,1307        ,0       ,0       ,1             ,1      ,1      ,0       ,0       ,1    ,0
1544552       ,3928        ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,1    ,0
8214250       ,8148        ,0       ,1       ,1             ,0      ,0      ,1       ,1       ,0    ,0
228900        ,7694        ,0       ,0       ,0             ,1      ,1      ,1       ,0       ,0    ,0
4382274       ,1307        ,0       ,0       ,1             ,1      ,1      ,0       ,0       ,1    ,0
873942        ,8195        ,0       ,1       ,1             ,1      ,0      ,1       ,0       ,1    ,0
7028851       ,3595        ,0       ,0       ,0             ,0      ,1      ,1       ,0       ,0    ,0
4265367       ,51          ,0       ,0       ,0             ,0      ,1      ,1       ,1       ,0    ,0
8788618       ,4719        ,0       ,1       ,0             ,1      ,0      ,0       ,0       ,0    ,0
8708803       ,2218        ,1       ,0       ,0             ,1      ,1      ,0       ,0       ,1    ,0
554569        ,831         ,0       ,0       ,0             ,0      ,0      ,1       ,0       ,0    ,0
345299        ,3526        ,0       ,0       ,0             ,1      ,0      ,0       ,1       ,1    ,70
3179296       ,1363        ,0       ,0       ,1             ,1      ,1      ,1       ,0       ,0    ,0
2229006       ,7652        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,1    ,0
3013640       ,6231        ,0       ,1       ,0             ,0      ,1      ,0       ,0       ,0    ,4
7283197       ,1408        ,0       ,1       ,1             ,0      ,0      ,0       ,0       ,0    ,0
6787260       ,8211        ,0       ,0       ,1             ,1      ,1      ,1       ,0       ,0    ,2
5505520       ,602         ,0       ,1       ,1             ,0      ,1      ,0       ,1       ,0    ,3
7028851       ,3595        ,0       ,0       ,0             ,0      ,1      ,1       ,0       ,0    ,0
8689073       ,7557        ,0       ,0       ,0             ,1      ,1      ,1       ,0       ,1    ,3
5295730       ,5583        ,0       ,1       ,0             ,1      ,0      ,1       ,0       ,0    ,0
4449242       ,2905        ,0       ,0       ,0             ,1      ,0      ,1       ,0       ,0    ,0
4887187       ,325         ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,1    ,0
873942        ,8195        ,0       ,1       ,1             ,1      ,0      ,1       ,0       ,1    ,0
873942        ,8195        ,0       ,1       ,1             ,1      ,0      ,1       ,0       ,1    ,0
7464903       ,6548        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,0    ,0
4515113       ,744         ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,2
4515113       ,744         ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,1    ,2
4515113       ,744         ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,1
554569        ,831         ,0       ,0       ,0             ,0      ,0      ,0       ,0       ,1    ,1
1448310       ,689         ,0       ,1       ,0             ,1      ,1      ,1       ,0       ,0    ,0
6244880       ,6666        ,0       ,0       ,0             ,0      ,1      ,1       ,0       ,0    ,0
2096635       ,2045        ,1       ,1       ,0             ,1      ,1      ,1       ,1       ,0    ,1
1559022       ,5671        ,0       ,0       ,0             ,0      ,0      ,1       ,1       ,0    ,0
7254569       ,7061        ,0       ,1       ,1             ,0      ,0      ,1       ,0       ,0    ,0
7254569       ,7061        ,0       ,1       ,1             ,0      ,0      ,1       ,0       ,0    ,0
8163249       ,832         ,0       ,1       ,0             ,1      ,1      ,1       ,0       ,0    ,0
4503464       ,475         ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,1    ,2
345299        ,3526        ,0       ,0       ,0             ,1      ,1      ,1       ,1       ,0    ,14
2229006       ,7652        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
4515113       ,744         ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,1    ,32
9199286       ,4336        ,0       ,0       ,0             ,1      ,0      ,1       ,0       ,1    ,13
2229006       ,7652        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,1    ,1
3427316       ,2359        ,1       ,0       ,0             ,1      ,0      ,0       ,0       ,0    ,6
1715500       ,6515        ,0       ,0       ,1             ,0      ,1      ,1       ,0       ,0    ,0
2229006       ,7652        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
7506500       ,7266        ,0       ,1       ,0             ,0      ,0      ,1       ,0       ,0    ,0
3742666       ,1176        ,0       ,1       ,0             ,0      ,1      ,0       ,0       ,0    ,2
4060441       ,7812        ,0       ,1       ,1             ,0      ,0      ,1       ,0       ,0    ,0
2522489       ,506         ,0       ,0       ,0             ,1      ,1      ,1       ,0       ,0    ,0
4943704       ,7614        ,0       ,0       ,0             ,0      ,0      ,0       ,0       ,1    ,0
8708803       ,2218        ,1       ,0       ,0             ,1      ,1      ,0       ,0       ,1    ,0
4181174       ,3481        ,0       ,0       ,1             ,1      ,1      ,1       ,0       ,0    ,0
3742666       ,1176        ,0       ,1       ,0             ,0      ,0      ,0       ,1       ,0    ,0
4255820       ,7119        ,0       ,0       ,0             ,0      ,1      ,1       ,0       ,0    ,0
1427380       ,4224        ,0       ,0       ,1             ,1      ,1      ,1       ,1       ,0    ,1
8163249       ,832         ,0       ,1       ,0             ,1      ,1      ,0       ,0       ,0    ,0
1599619       ,6782        ,0       ,0       ,0             ,0      ,0      ,0       ,0       ,0    ,0
4360895       ,2611        ,0       ,0       ,0             ,1      ,0      ,0       ,1       ,1    ,3
4226355       ,2510        ,0       ,0       ,1             ,0      ,1      ,1       ,0       ,1    ,0
6043404       ,8392        ,0       ,1       ,1             ,0      ,1      ,1       ,1       ,0    ,3
3742666       ,1176        ,0       ,1       ,0             ,0      ,1      ,0       ,1       ,0    ,4
3742666       ,1176        ,0       ,1       ,0             ,0      ,0      ,0       ,1       ,1    ,1
5015929       ,7998        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
8708803       ,2218        ,1       ,0       ,0             ,1      ,1      ,0       ,1       ,1    ,0
1087609       ,6979        ,0       ,0       ,1             ,0      ,1      ,1       ,0       ,0    ,0
2739203       ,7596        ,0       ,1       ,1             ,0      ,1      ,0       ,1       ,0    ,0
9199286       ,4336        ,0       ,0       ,0             ,1      ,0      ,0       ,0       ,0    ,24
9199286       ,4336        ,0       ,0       ,0             ,1      ,0      ,0       ,0       ,0    ,12
9199286       ,4336        ,0       ,0       ,0             ,1      ,0      ,0       ,0       ,0    ,13
3013640       ,6231        ,0       ,1       ,0             ,0      ,1      ,0       ,0       ,0    ,7
2795503       ,5848        ,0       ,0       ,0             ,1      ,0      ,0       ,0       ,0    ,0
2612327       ,3460        ,0       ,0       ,1             ,1      ,0      ,0       ,1       ,1    ,0
8708803       ,2218        ,1       ,0       ,0             ,1      ,1      ,1       ,0       ,0    ,0
5026464       ,7106        ,0       ,0       ,0             ,0      ,1      ,1       ,0       ,0    ,0
8437691       ,7041        ,1       ,1       ,0             ,1      ,0      ,0       ,1       ,1    ,0
5015929       ,7998        ,0       ,0       ,1             ,0      ,1      ,1       ,0       ,0    ,3
2632768       ,5219        ,0       ,0       ,0             ,0      ,0      ,0       ,1       ,0    ,0
8708803       ,2218        ,1       ,0       ,0             ,1      ,1      ,1       ,0       ,0    ,0
4503464       ,475         ,0       ,0       ,1             ,0      ,0      ,1       ,1       ,0    ,3
2522489       ,506         ,0       ,0       ,0             ,1      ,1      ,1       ,0       ,0    ,0
1867335       ,7787        ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,0    ,0
8437691       ,7041        ,1       ,1       ,0             ,1      ,0      ,0       ,1       ,1    ,4
7611520       ,5560        ,0       ,0       ,0             ,1      ,0      ,0       ,0       ,0    ,0
8815457       ,763         ,0       ,1       ,1             ,0      ,1      ,0       ,1       ,0    ,3
8815457       ,763         ,0       ,1       ,1             ,0      ,1      ,0       ,1       ,0    ,0
5355469       ,7098        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,1
8815457       ,763         ,0       ,1       ,1             ,0      ,1      ,0       ,1       ,0    ,2
3370457       ,2049        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,1    ,0
4547766       ,7082        ,0       ,1       ,1             ,0      ,1      ,0       ,1       ,0    ,0
6796415       ,152         ,0       ,0       ,0             ,1      ,1      ,0       ,1       ,1    ,3
6796213       ,5644        ,0       ,0       ,0             ,0      ,1      ,1       ,0       ,0    ,10
2229006       ,7652        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,1    ,1
7283197       ,1408        ,0       ,1       ,1             ,0      ,1      ,0       ,1       ,0    ,1
8068189       ,4780        ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,0    ,0
8708803       ,2218        ,1       ,0       ,0             ,1      ,1      ,1       ,0       ,1    ,0
2718953       ,4398        ,0       ,0       ,0             ,1      ,0      ,0       ,1       ,1    ,10
457289        ,2906        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,3
2718953       ,4398        ,0       ,0       ,0             ,1      ,1      ,0       ,1       ,1    ,5
3712915       ,7332        ,0       ,0       ,0             ,0      ,0      ,0       ,1       ,0    ,15
4503464       ,475         ,0       ,0       ,1             ,0      ,0      ,1       ,0       ,0    ,0
5015929       ,7998        ,0       ,0       ,1             ,0      ,0      ,1       ,0       ,0    ,0
